id,company_name,parent_company
14074,c.a.p.a.c.,c.a.p.a.c.
34033,copra films,copra films
2390,les films de la colombe,les films de la colombe
62702,whyaduck productions,whyaduck productions
15300,rko teleradio pictures,rko teleradio pictures
84788,highlook communications group,highlook communications group
84789,rotana film production,rotana film production
84790,dubai entertainment and media organization,dubai entertainment and media organization
19719,saints la,saints la
14170,lebox produktion ab,lebox produktion ab
81884,el virgili films,el virgili films
22564,solar filmworks,solar filmworks
48176,roswell films,roswell films
48177,therapy content,therapy content
4807,cinevisión,cinevisión
11636,braindogs entertainment,braindogs entertainment
11637,ymc films,ymc films
8102,working title television,working title television
13485,compagnie cinématographique européenne,compagnie cinématographique européenne
14870,united performers' studio,united performers' studio
47283,fellers film,fellers film
16052,cine plus,cine plus
1788,irving allen productions,irving allen productions
27025,arrete ton cinema,arrete ton cinema
23648,apostle productions,apostle productions
10861,quite nice pictures,quite nice pictures
1653,film house bas celik,film house bas celik
87810,amber entertainment / drive thru pictures,amber entertainment / drive thru pictures
87891,miramas s.a.s,miramas s.a.s
87892,leftwood films,leftwood films
14987,two 4 the money media,two 4 the money media
11072,"bad angels productions, ltd.","bad angels productions, ltd."
11193,keep movieng,keep movieng
8059,kinosmith,kinosmith
20664,anton capital entertainment (ace),anton capital entertainment (ace)
26387,lovefilm international,lovefilm international
57778,starcrossed films,starcrossed films
11175,benderspink,benderspink
11176,carousel productions,carousel productions
14036,division films,division films
14531,pop films,pop films
17719,mjz,mjz
26676,o' salvation,o' salvation
78780,iconoclast,iconoclast
64335,cinema brasil digital,cinema brasil digital
94028,howard r. schuster,howard r. schuster
94029,american allied pictures,american allied pictures
1764,chris/rose productions,chris/rose productions
19584,planet filmplays,planet filmplays
15462,troika pictures,troika pictures
15463,emergency films,emergency films
15464,apotheosis media group,apotheosis media group
15465,amasia entertainment,amasia entertainment
63813,rosemont productions international,rosemont productions international
3695,trailer park partners,trailer park partners
24093,lab4 productions,lab4 productions
11624,visualeyes productions,visualeyes productions
42002,velvet spoon productions,velvet spoon productions
13673,blue + green communication,blue + green communication
23516,rich vein productions,rich vein productions
23318,mutressa movies,mutressa movies
7839,mandarin film,mandarin film
8600,electric city entertainment,electric city entertainment
73895,zentropa international norway,zentropa international norway
13552,laundry films,laundry films
11194,alabama moon entertainment,alabama moon entertainment
11195,faulkner-mclean entertainment,faulkner-mclean entertainment
91244,bdi films inc.,bdi films inc.
6831,big indie pictures,big indie pictures
66349,high treason pictures,high treason pictures
66350,wellfleet phantasy productions,wellfleet phantasy productions
8060,mountainside films,mountainside films
57801,limelight,limelight
11658,brainstorm media,brainstorm media
11946,raaj kamal films international,raaj kamal films international
93605,d3c productions ltd.,d3c productions ltd.
38792,ancla century films,ancla century films
93157,belén films,belén films
8090,bbc earth,bbc earth
59289,bbc earth films,bbc earth films
42189,eye to eye,eye to eye
14789,d.n. dream partners,d.n. dream partners
71109,fairview productions,fairview productions
8286,decibel films,decibel films
1334,united productions of america,united productions of america
8004,cinema three,cinema three
70773,greenroom entertainment,greenroom entertainment
9016,between the eyes,between the eyes
13916,banana-moon sky films,banana-moon sky films
28917,double m films,double m films
10976,loteria films,loteria films
10977,picturebox,picturebox
10978,motto pictures,motto pictures
6654,mark edwards robert production,mark edwards robert production
6656,spirit lake pictures,spirit lake pictures
85690,americano llc,americano llc
36242,kingsize entertainment,kingsize entertainment
6881,parafrance,parafrance
71848,watchmaker films,watchmaker films
19647,monolith pictures (iii),Warner Bros. Entertainment Inc.
19648,radical studios,radical studios
27392,ufa cinema,ufa cinema
14016,ministero per i beni e le attività culturali (mibac),ministero per i beni e le attività culturali (mibac)
19369,procinvest sas,procinvest sas
39708,mirabelle pictures,mirabelle pictures
44811,alliance cinema,alliance cinema
7762,casé filmes,casé filmes
53105,paris filmes,paris filmes
13905,filmswell international ltd.,filmswell international ltd.
13582,tisch/avnet productions inc.,tisch/avnet productions inc.
63964,afghan luke productions,afghan luke productions
15151,coriander,coriander
15662,studio chizu,studio chizu
15664,eurozoom,eurozoom
11140,wonderful films plc,wonderful films plc
5515,louisiana media productions,louisiana media productions
6076,finish films,finish films
10497,jaguar films,jaguar films
77304,el bus producciones,el bus producciones
67232,films andré paulvé,films andré paulvé
15619,bezar film,bezar film
7353,gateway films,gateway films
21549,notorious films,notorious films
82346,sony pictures entertainment japan,Sony Group Corporation
19548,haven entertainment,haven entertainment
21597,high treason productions,high treason productions
51929,nvizible,nvizible
33960,le tax shelter du gouvernement fédéral de belgique,le tax shelter du gouvernement fédéral de belgique
48185,expatriate films,expatriate films
48186,smash media,smash media
48191,informant europe sprl,informant europe sprl
4409,anxiety island entertainment,anxiety island entertainment
36063,project mayhem,project mayhem
36064,equimedia group,equimedia group
36065,labor 13 films,labor 13 films
35050,sil-metropole organisation ltd.,sil-metropole organisation ltd.
1978,global pictures,global pictures
39771,starz entertainment,starz entertainment
39772,candy heart productions,candy heart productions
19381,sia advertising,sia advertising
29736,nukleus film,nukleus film
93041,chaconna films,chaconna films
16615,point grey pictures,point grey pictures
65564,nova/wgbh boston,nova/wgbh boston
52017,nowhere films louisiana productions,nowhere films louisiana productions
22311,blue lake media fund,blue lake media fund
66497,mirabelle pictures productions,mirabelle pictures productions
11005,ar films,ar films
11006,aldamisa entertainment,aldamisa entertainment
60108,seven star pictures,seven star pictures
23806,horst hermann medienproduktion,horst hermann medienproduktion
23807,zenhq films,zenhq films
14967,comedian international,comedian international
7907,dingsheng cultural industry investment,dingsheng cultural industry investment
7908,jsbc eudemonia blue ocean tv & movie group,jsbc eudemonia blue ocean tv & movie group
7909,we pictures,we pictures
7910,yunnan film group,yunnan film group
68079,morocco junction pictures,morocco junction pictures
68080,1812 productions,1812 productions
4562,cell,cell
22507,extravaganza entertainment,extravaganza entertainment
22508,42 films,42 films
6587,astron-6 video international,astron-6 video international
35076,footprint features,footprint features
17043,iskra,iskra
31117,dovidis,dovidis
3000,worldwide bonus entertainment,worldwide bonus entertainment
21608,enderby entertainment,enderby entertainment
40125,the government of canada income tax credit program,the government of canada income tax credit program
9241,leo lax production,leo lax production
9242,ydex eurociné,ydex eurociné
3973,"jce entertainment ltd,","jce entertainment ltd,"
20913,windward entertainment,windward entertainment
13742,general film corporation,general film corporation
16843,thelma film ag,thelma film ag
42810,soraya intercine film pt,soraya intercine film pt
44598,108 sound studio,108 sound studio
5157,luna ray films,luna ray films
5158,lyrical knockout entertainment,lyrical knockout entertainment
17392,showgate,showgate
21256,lol comedy tv,lol comedy tv
21684,lolflix,lolflix
13788,hopscotch films,hopscotch films
8225,namco bandai games,namco bandai games
27720,tokyu agency,tokyu agency
27721,bandai channel,bandai channel
27722,tov project,tov project
4179,ans production,ans production
32194,highway productions,highway productions
75405,dtvr dogan tv radyo,dtvr dogan tv radyo
9053,ouille productions,ouille productions
23256,légende productions,légende productions
22071,mollywood,mollywood
59118,kôdansha,kôdansha
72468,haile gerima,haile gerima
2122,erma-film,erma-film
84316,usual suspects productions,usual suspects productions
36186,bersin pictures,bersin pictures
3151,seethink films,seethink films
3152,ovie productions,ovie productions
52082,good / credit productions,good / credit productions
2219,vision,vision
10814,iconica,iconica
55259,centuria films s.l.,centuria films s.l.
55260,colosé producciones,colosé producciones
48499,f & f vi productions a.i.e,f & f vi productions a.i.e
19227,yerevan film studio,yerevan film studio
82956,wang bing film workshop,wang bing film workshop
1768,europa films,europa films
53822,lathe productions,lathe productions
6718,stu segall productions,stu segall productions
11838,arch oboler productions,arch oboler productions
4801,teardrop productions,teardrop productions
13808,grand army entertainment,grand army entertainment
