director_id,name,gender
549346,Greg Ford,m
707,Dan Aykroyd,m
4410,Roberto Rossellini,m
1692218,Joel Morales,m
12991,Pat Proft,m
1011002,Justin Steele,m
938741,Paul Glickler,x
1107436,Jeff Howlett,x
75585,Mark Hopkins,x
26510,Eugene Levy,m
1677745,Ulla Bay Kronenberger,f
1273295,Mitsuo Wakasugi,x
182002,Michael Rowe,x
1033115,Martin Witz,x
1129511,Ryoutarou Makihara,x
1292617,Imre Horvath,x
96305,Philippa Lowthorpe,x
1094582,Stéphane Pachot,x
1159997,Ben Parker,x
1080863,Dana Ranga,x
1198894,Gerard Baldwin,m
1198774,Fernando Coimbra,x
1455635,Greg Cahill,x
112018,Jung Bum-shik,m
385451,Michael J. Sheridan,m
95375,Mikael Marcimain,x
1732366,Rahul Jain,x
9168,Alan Parker,m
1269623,Andrea Muzzi,x
130028,Kyle Lawrence,m
1130876,Vlado Škafar,x
80488,Michael Gramaglia,x
562206,Richie Mehta,x
224976,Giuseppe Ferrara,x
64417,Jenő Hódi,m
56789,Thomas Bezucha,m
30647,Mel Welles,m
109690,Yukio Noda,x
57077,Frank Capra III,m
1840122,Texas Dave,x
942889,Shashilal K. Nair,x
114615,Patrick Doughtie,m
1735829,Sean Hobin,x
1342629,Susan Bierbaum,x
81727,Darnell Martin,f
54839,Eric Red,m
23116,Leander Haußmann,x
1102140,Adam Somner,x
108217,Jerry Rees,x
1617,James Schamus,x
1127069,Slavko Vorkapich,m
21394,Gerry Lively,m
142517,Tim Kirkby,x
1820554,Chelsea Donison,x
940684,Brett Thompson,x
1570769,Julian Wall,x
78720,Chris Bell,x
1348292,Pierre-Antoine Hiroz,x
90429,Mike McCoy,m
1710990,Vassiliki Khonsari,x
1208760,Jose Antonio Vargas,x
1615793,Rob Dressel,m
49009,Tony Mitchell,m
10085,Oliver Robins,m
992866,Takahiro Omori,m
1073896,Zillah Bowes,x
1385404,Betty Fancher,x
166787,Mark David,x
84303,Dan Gildark,x
1071418,Marek Brodzki,x
6495,Mira Nair,f
53925,Jared Hess,m
45423,Kris Swanberg,f
59635,Jerry Zaks,m
87177,Will Meugniot,x
1421425,Leung Baak-Kin,x
1073097,Arnauld Mercadier,x
131652,Peter Rodger,x
1300938,Mike Brett,x
118713,Fabrice Joubert,m
1302888,Nia Dinata,x
138738,Kaisa Rastimo,x
35270,Eric Radomski,m
224799,T.L.P. Swicegood,x
1022676,Robert Youngson,m
1594505,Tokuji Yosuoka,x
122186,Daisuke Nishio,x
140194,Richard Lang,m
583933,José Pinheiro,x
1305948,Noel Tan,x
112914,David DeFalco,m
225151,Songyos Sugmakanan,x
190495,Alan Bridges,m
104414,Bob Nelson,x
1075435,Massimo Castellani,x
567536,Ariel Winograd,x
75228,Ivan Kral,x
85117,Ryan Bergmann,x
113939,Justin Rhodes,m
108888,Brenton Spencer,m
61440,Lance Bangs,x
1350646,Robert Colón,m
1518596,Marie Kenney,x
1646407,Anu Menon,x
1295321,Kristian Manchester,x
103924,Dorothy Davenport,x
112215,Paul Jay,x
444892,Eskil Vogt,m
84648,Brent Huff,m
1351760,Cheng Yin,x
1134292,Jasmiini Ottelin,x
549357,Phil Monroe,m
131319,Marc S. Grenier,m
1190783,Diane Weiss,f
80988,Amy Redford,f
103112,Stelvio Massi,m
32424,Jo Baier,m
585670,Jean Veber,x
220256,Nathan Williams,x
93953,George Englund,m
19429,Bruce Lee,m
1086268,Arvo Iho,x
1743407,Rob Connolly,x
1447091,Ryan Turpin,x
5199,Benedict Hoermann,x
590960,Scott L. Montoya,m
149265,Pietro Marcello,m
6345,Edward Lachman,m
8966,Bruce Robinson,x
83185,Diane Bertrand,x
99388,Darren Doane,m
1400440,Tyler Graham Pavey,x
8686,Sacha Gervasi,m
1650055,Claude Watson,x
58052,Wai Ka-Fai,x
223349,Tom Stern,m
1123222,Fred  Newmeyer,x
124294,Josh Fox,m
1262719,Julia Rezende,f
23945,Gérard Pirès,x
1598516,Samantha Ellison,x
142005,Hallvard Bræin,x
108128,Malcolm Leo,x
53334,Jim Sheridan,m
35694,Jason Friedberg,m
1651591,Penny Daniels,f
1838170,Cristi Rickey,x
229482,Kyle Patrick Alvarez,m
1781363,Adam J. Bernard,x
1205890,Mat Kirkby,x
583912,Irene von Alberti,f
138910,Yasuaki Nakajima,x
593057,Olallo Rubio,x
75088,Dan Channing-Williams,x
221388,Petra Haffter,x
133303,Joonas Neuvonen,x
3893,David S. Goyer,m
225142,Philippe de Chauveron,x
1155986,Samuel Brownfield,m
110285,Robert Kane Pappas,x
1736113,Ted Bourne,x
122449,Steve James,m
1085342,Michealene Cristini Risley,x
1053651,Luke Moran,m
225148,Brett Simmons,m
1340740,Coke Sams,x
1055184,Sheila Brothers,f
1095173,Guy Lee Thys,x
1341766,Jennifer Getzinger,f
1691388,Franck Richard,m
1323492,Katsuhiko Taguchi,x
52358,Boaz Yakin,m
4831,Jaakko Talaskivi,x
1080890,Nicholas Barker,x
64004,Samir,x
188269,John Leekley,m
110356,Samuel Maoz,m
119430,Luigi Comencini,m
59646,Kinka Usher,x
56212,Eric Khoo,x
1207951,Futoshi Higashide,x
100419,Mario Gariazzo,x
1041682,Patrick Bokanowski,x
1302549,Susanna Fogel,x
1185869,Leon Hirszman,m
13294,Gene Kelly,m
1544559,Prawaal Raman,m
19799,Mark Medoff,x
557254,Anatoly Eyramdzhan,x
74626,Dan Reed,m
1743804,Antongiulio Panizzi,x
1041420,Kent Jones,m
93257,Christian Poveda,m
134146,Myles Connell,x
1178814,Russell Leigh Sharman,x
1012085,Juan de Orduña,x
191451,Colin Gregg,m
1209855,Jeremiah Birnbaum,x
87356,Abbas Alibhai Burmawalla,m
64055,Clive Turner,m
221202,Peter Wellington,m
1620913,Matt Myers,m
66109,Ben Verbong,m
139539,Jack Hannah,m
1796097,Matt Lake,x
995557,Justin Johnson,x
1305968,Katrin Maimik,x
2428,Ernst Lubitsch,m
1362819,Justin Kelly,x
25161,Marcel Carné,m
1266490,Will Slocombe,x
1657758,St. Vincent,f
1160274,Alex Coletti,x
1293131,Marcio Reolon,m
133873,Aisling Walsh,f
1031739,John P. Aguirre,x
60725,Jim Kammerud,m
1572168,Lotje Sodderland,x
1797481,Guy Murray-Brown,x
543652,Ritwik Ghatak,m
1507226,Mir-Jean Bou Chaaya,x
229002,Jeff Renfroe,m
159582,Zale Dalen,x
103234,Charles Martin,x
343022,Donald L. Gold,m
1046877,Soopum Sohn,x
1189539,Viesturs Kairišs,x
41670,Rebecca Miller,f
135754,Cláudio Torres,m
91343,Hal Hartley,m
1224303,Michael Shapiro,x
420555,Kurt Mattila,x
1705312,Sanjay F. Gupta,m
1177843,Aage Rais-Nordentoft,x
70850,Andrew Sipes,m
1349925,Nitchapoom Chaianun,x
1722259,Dan Abdo,x
8193,Florian Henckel von Donnersmarck,m
121473,Jamal Hill,x
54527,Luis Berdejo,m
118901,Simon Boyes,x
1386748,Emily Kunstler,x
1424388,Ben Blaine,x
1448551,Mina T. Son,x
1073823,Gonzalo Tobal,x
1496450,Ilya Chizhikov,x
1068120,Eric Schwartz,x
78040,Alex Kendrick,m
57719,Alison Bagnall,x
568258,Michael Samonek,m
1733771,Simon Warnock,x
1430116,Poul-Erik Heilbuth,x
70027,Jerry Calà,x
42319,Michael Karbelnikoff,m
1494138,Thomas Wirthensohn,x
49730,Larry Brand,m
1762191,Anita Christy,x
1390429,Paul Katis,x
50583,Adam Rifkin,m
1080240,Simon Hesera,x
1211823,Sally Wainwright,x
1442721,Marah Strauch,x
932291,Toe Yuen,x
239605,Ágúst Guðmundsson,x
147695,Thomas Cappelen Malling,x
1061511,Jake Newsome,x
1681146,Olly Reid,x
177475,Matt Besser,m
1269916,Ashley Sawyer,x
59611,Pascal Laugier,x
73588,Marc Schölermann,x
1418091,John Downes,x
118899,Sam Gorski,x
18897,Jackie Chan,m
226347,Julia Solomonoff,f
5724,Denis Leary,m
198573,Jonas Quastel,m
1611981,Mark Elijah Rosenberg,m
239180,Joel M. Reed,x
40250,Paul Dinello,m
591257,Witold Adamek,x
142013,Gareth Evans,x
127026,Dante Ariola,x
170411,Larry Carroll,x
1714259,Rukhshida David,x
105239,Stuart Hazeldine,x
2447,Peter Kohn,x
1171025,Ilya Trauberg,x
32250,Sean Ellis,m
25141,Paul Seydor,m
1775909,Nick McKinnon,x
72907,Hans Peter Cloos,x
68770,Mark Rosman,m
1803785,Jack Gallagher,x
1301845,Zrinko Ogresta,x
1024260,Sergei Mikaelyan,x
945630,Yasushi Sasaki,m
97966,John 'Bud' Cardos,x
1423436,Rowena Radbury,x
19271,Anthony Russo,m
1261740,Arthur Mulholland,x
118303,Nacho Vigalondo,m
146439,James Ward Byrkit,m
1645784,Kritsada Kondee,x
1371878,Miles Doleac,x
27538,Douglas Day Stewart,m
1906822,Herzl Effensachs,x
29448,Jean LaFleur,x
130959,Kiran Rao,x
1342526,Vishal Pandya,x
113855,Xavier Giannoli,x
1489872,Miguel Gil,x
1035800,Pablo Ramos,x
235503,Joonas Berghäll,x
186758,Jon Sherman,m
537978,Pierre Falardeau,x
1514167,Tina Louise Teoli,x
233480,Xavier Durringer,m
50942,Gregory Poirier,m
92831,Herman Yau,x
558219,Ron Dorfman,x
574249,Eduard Riu,x
1530571,Jack Boland,x
52343,Franck Mancuso,x
71825,Reb Braddock,x
18246,Chris Gerolmo,m
1252234,Jonathan Stern,x
103509,Eloy de la Iglesia,m
87055,Karen Disher,f
914892,Rohit Dhawan,m
1574604,Elina Psikou,x
494736,Esmir Filho,x
1769533,Lucas Santa Ana,x
93230,Amir Valinia,m
1586194,Jenny Gage,x
11354,Ben Cooke,x
287250,Banjong Pisantanakul,x
557854,Mania Akbari,x
172984,Don MacKinnon,x
61847,Ethan Maniquis,x
207168,Aubrey Nealon,m
143402,Karin Albou,x
1364789,Xavier Picard,x
1200309,Michalis Konstantatos,x
1264266,Axel Danielson,x
1026085,Elgin James,m
67783,Gary Rosen,m
1290942,Benni Diez,x
589264,Darezhan Omirbayev,x
56851,Victor Cook,x
1665086,Keri Collins,x
99280,Mark Zakharov,x
48276,Giulio Ricciarelli,m
1286996,Vinil Mathew,x
1044792,Víctor García León,x
80583,Diane Doniol-Valcroze,f
17361,Lars Kraume,m
141552,Attila Till,x
1339467,Kathy McHugh,f
1081135,Josh Mills,x
1461884,Karen Lessman,x
57741,Mark Osborne,m
223762,Ralph E. Portillo,m
1152324,Nicholas Mross,x
52208,Joe Massot,x
1060658,Ray DeVally,x
1123381,Felix Kroll,x
859754,Bart Layton,m
19242,Tony Gilroy,m
1272361,Biao Wang,x
1647620,Chedpong Laoyant,x
91046,Allan Mindel,m
144845,Matthieu Delaporte,x
103602,Mabel Cheung,x
1714508,Sharon Kirkpatrick,x
1266722,Tien-yu Fu,x
125340,Yuri Mamin,x
17862,Alex Steyermark,x
91277,Esmé Lammers,x
1175499,Robert Smithson,x
87373,Rowland Brown,m
11343,David Yates,m
1197213,Allison Berg,x
66218,Jennifer Flackett,f
1370920,Taisuke Kawamura,x
1297765,François-Xavier Chanioux,x
1081884,Keith Behrman,x
935644,Michalis Repas,x
64030,Kelly Makin,m
223876,Johan Grimonprez,x
130238,Danny Roth,x
562717,Rezo Gigineishvili,x
80586,Roberto Faenza,m
235820,Christopher Spencer,x
1124382,Carlos Sedes,x
87081,Dave McKean,m
1024441,Jerome Sable,x
64423,Patrick Leung,x
1553769,Karima Saïdi,x
1614901,Karen Thomas,x
1187397,Steve Skrovan,x
6729,Robert Benton,m
1704148,Marco Mattia Magretti,x
1311610,Gabriele Pignotta,m
139743,Paul Etheredge,m
1018699,Corey Grant,m
1350262,Mila Maslarova,x
82822,Phil Claydon,m
1191336,Sebastian del Amo,x
99405,Giancarlo Tallarico,x
67926,Guy-Manuel de Homem-Christo,x
1335498,Jessie Levandov,x
1805387,Guillem Manzanares,x
110519,Yoshishige Yoshida,m
130325,Lesley Selander,m
938681,James Duffy,x
226325,Karl Slovin,x
1394729,Tracey Merkle,x
79872,Andrew Kötting,x
1319629,Lee Grumett,x
145618,Tony Elwood,x
140285,Sydney Macartney,x
39243,Michel Deville,x
1614600,Georges Grodzenczyk,x
1764442,Michea Caye,x
1159650,Jeremy Gardner,m
131853,Shoaib Mansoor,x
69238,Bruce Sinofsky,m
1127679,Ian Power,x
58080,Brian Gilbert,m
52864,Gregg Kavet,m
1065336,Melville W. Brown,x
1445704,Carlyn Hudson,x
1134304,Judy Irving,x
106021,Jim Torres,x
143457,Miroslav Lekić,x
1385188,Michael Matheson Miller,x
1468855,Joey Kuhn,x
126964,Aleksandr Lyutkevich,x
569201,Gonzalo Arijón,x
38560,Lou Diamond Phillips,m
1079373,Brad Bernstein,x
1554541,Lesley Pinder,x
1386400,Daniele Grieco,x
1157689,Tony Gerber,x
536506,Lynn Novick,f
1017996,Peter McCarthy,x
59523,Terry Loane,x
189487,Rosario Roveto Jr.,x
23430,Timur Bekmambetov,m
19639,André Hunebelle,m
1574165,Tammaro Emanuele,x
1152013,Jonathan Singer-Vine,x
222883,Ryan Stevens Harris,x
1554669,Michael Dorsey,x
218096,Tim K. Smith,m
566736,Konda Mason,x
70070,Josef von Báky,m
1536383,Kevin Cooper,x
1394643,Ira Halberstadt,x
213613,Lynn Hershman Leeson,f
190103,Alain Desrochers,m
10230,Hannes Stöhr,m
1489483,V. Shvelidze,x
74298,Francis Glebas,x
225294,Jerry Daigle,x
78626,Franck Vestiel,x
129768,Dave Boyle,x
1171854,Joanna Kos-Krauze,x
679452,Bhaskar,m
1676199,Yvonne Hannemann,f
56960,Hossein Amini,x
1410073,Claudia Lorenz,x
52845,Karey Kirkpatrick,m
17812,Gregory Hoblit,m
3636,Paul Newman,m
86521,Marc Clebanoff,x
1197825,Jose Altonaga,x
1336731,Joung Yumi,x
225665,Vardan Hakobyan,x
1194748,Derek Lee,x
136082,Peter Bull,m
1829050,Joanne Gerein,x
1344817,Marvin Weldon,x
143958,Malcolm Ingram,m
1193336,Stephen P. Dunn,x
1141408,Tim Usborne,x
1424355,Mo Scarpelli,x
1320361,Rémi Lange,x
550527,Susan Saladoff,x
22140,Kari Skogland,f
1764257,Christina Fong,x
1185691,Damian Pettigrew,x
12160,Satyajit Ray,m
1844811,Susan J. Hellmann,f
7288,Stéphane Brizé,m
1141509,Rebecca Harrell,x
1032536,Robert Stromberg,x
69667,Bob Logan,x
1693160,Pierre Danis,x
130140,Sam Green,m
28117,Sebastian Vigg,m
1439378,Steven Ritchie,x
1555116,Fernando Salem,x
1172544,Aleksandr Uralsky,x
1565278,Shigeyuki Nakano,x
49422,Anne De Salvo,f
81186,Andrew Solt,m
220833,Samuel Tourneux,x
92559,Richard Brandes,m
1321451,Jonas Alexander Arnby,x
2636,Alfred Hitchcock,m
143663,Vladimir Khotinenko,x
15858,Tim Hunter,m
1380998,Krasimira Karachorova,x
119672,Stuart Paton,x
1193508,Jason Paul Laxamana,x
1209671,Adina Mutar,x
550477,Christoph Lauenstein,x
1089245,Zhou Hao,x
1019507,Peter Mervis,x
15868,Uli Edel,x
143676,Georgi Natanson,x
562915,Santi Amodeo,x
74661,Víctor García,m
71947,Gina Prince-Bythewood,f
62209,Michael Philip,m
1496149,Anupam Sharma,x
237666,Jacques Rozier,x
1184439,Garrett Sander,x
1160570,Vatroslav Mimica,x
49358,Richard Moore,m
21588,Richard Crudo,m
1030478,Mushon Salmona,x
954783,David Salzberg,m
69134,Dick Huemer,x
119386,James K. Shea,x
1021436,Nicolás Pereda,x
98680,Jeff Leroy,x
560288,Lucho Bender,x
933761,Jon Shenk,x
23539,Zach Helm,m
1408300,Iñaki Akarregui,x
1694488,Manuela Delpiano,x
1712241,Christofer Haglund,x
1337527,Randall Lobb,x
575114,Jason Cohn,x
99233,Steve Barkett,m
65874,Xavier Koller,m
1323122,Brian Horiuchi,x
22301,Liam Lynch,m
21386,Guy Manos,x
930926,Shakun Batra,m
1836153,Shiv Rawail,x
1274247,Dave Kellett,x
112201,Sophie Fiennes,x
1100023,Georges Schwizgebel,x
931237,Thomas H. Ince,m
112206,Astra Taylor,x
76162,Linda McMurray,f
227732,David A. Cross,x
1081426,Vic Losick,x
1507572,Tal Goldberg,x
1642906,Maria Nikolakopoulou,x
138720,Luca Lucini,x
6385,William Richert,m
119728,Peter Hanson,x
1435051,Mel Howard,x
1038002,Conor Sweeney,x
974548,Juan Bustillo Oro,m
52049,Jay Chandrasekhar,m
1471306,Laurette Dobson,x
1022701,Laurence Couturier,x
1068466,Roger Graef,x
134032,Jiang Ping,x
69371,Jean-Marc Vallée,m
1279989,Robert Nixon,x
1194085,Jean-Francois Morissette,x
137388,Gabriel Aghion,m
1826963,Alexis Chelli,x
237137,João Jardim,x
545399,Bryan Brewer,x
588887,Edoardo Ponti,m
2559,Henri-Georges Clouzot,m
90048,Noriyuki Abe,m
96676,Tomm Moore,m
572364,Michael Schwartz,x
1470847,Karl Degl,x
1042716,Shunichiro Miki,x
53395,David Tedeschi,m
1456978,Tarzan Nasser,x
15148,Jon Amiel,m
105477,Bernard Vorhaus,m
131685,Elia Suleiman,m
229097,Lionel C. Martin,x
253716,Thorold Dickinson,m
1057920,Osamu Katayama,x
44955,Lamberto Bava,m
109876,Noel Black,m
152013,Jeremy Summers,m
1779310,Phil Shipway,x
551989,Nelson George,m
96486,John Harlow,m
137201,Julien Rambaldi,x
1374538,Tom Browne,x
138775,Andy Mitton,x
1375275,Lacey Schwartz,x
174716,Marc Small,m
1458587,Tammy Rae Beltrami,x
18831,Daniel Dencik,x
1012319,Giddens Ko,m
1421857,Lina Mannheimer,x
19713,C. Courtney Joyner,m
90367,Sam Liu,x
119819,Anurag Basu,m
52849,Louis C.K.,m
1284981,Edgar Barens,x
1831757,Mellanie Bradfield,x
99083,Mark Thomas McGee,x
134219,Corrado Guzzanti,m
1484224,Kristin Lee Calabrese,x
1830968,Jane Burrows,x
81237,Chris Thomson,m
1722261,Jason Patterson,x
44683,David Jackson,m
1038016,Nina Menkes,x
6869,Mike Fleiss,m
129957,Tōru Murakawa,m
34110,Oren Moverman,m
141258,Oscar Williams,x
1099626,Benjamin Epps,x
569313,Eeshwar Nivas,x
1424872,진모영,x
252729,Richard Hobert,x
221734,John-Paul Davidson,m
125544,Tim Fywell,x
18596,Taylor Hackford,x
110462,Woodsworth Donisthorpe,x
186518,Jeff Blyth,x
572234,Jeanne Waltz,x
10955,Cherylanne Martin,x
66564,Harris Goldberg,m
230973,Tapan Sinha,x
120776,Herbert I. Leeds,m
1699678,Alain Olivieri,x
84047,Howard Storm,m
97143,Hilmar Oddsson,x
1208424,Junji Shimizu,x
50567,Melvin Frank,m
135675,Phillip Stennert,x
929851,Hiroshi Hamazaki,x
1560432,Joanne McLennan,x
1028309,Susan Froemke,f
1879192,Kim Jung-Hoon,m
1852582,Jacopo Fournier,x
1358947,John R. Walker,m
1434683,Basel Owies,x
1096336,Dirk Hagen,x
1856491,Gregory Lamberson,x
536891,Katsuhiko Nishijima,x
93195,Chakri Toleti,x
22562,Frank Beyer,m
125074,Shin Yeon-shick,m
1767236,Kev Harwood,m
139632,Chris Hunt,x
311395,Joe Giannone,x
1090613,Greg Carson,x
1035867,Tom Thurman,x
56359,Lexi Alexander,x
1503547,Dominic Haxton,x
549026,Don Dohler,x
1133064,Pascal Lahmani,x
105984,Alvin Rakoff,m
235772,Natalya Kudryashova,x
223290,Shôichirô Masumoto,x
1077512,Cy Howard,m
1650873,Cody Blue Snider,x
985032,Peter Mettler,m
58552,Burr Steers,x
1387332,Rintaro Mayuzumi,x
150615,Seren Yüce,x
1794879,Henry Bronchtein,x
21101,Patrick Sheane Duncan,m
1272590,Olivia Mears,f
1099354,Henrik Martin Dahlsbakken,m
3239,Ernest B. Schoedsack,m
1100729,Philippe Faucon,m
1719855,Wang Chien-He,m
21879,Simon Wells,m
1080183,Daigo Matsui,x
1264208,Lina Chamie,x
71781,Ben Wright,m
1012152,Pedro Luis Ramírez,m
1615795,Terry Moews,x
1423273,Jakob M. Erwa,m
15115,Stefan Ruzowitzky,m
1430962,Arthur Cullipher,x
55968,Rodolphe Marconi,x
1037122,Barbara Schroeder,x
141130,Shigehiro Ozawa,x
174678,Linda Hassani,x
231428,Peng-Yi Chang ,x
113371,Julian Petrillo,m
13927,Kurt Wimmer,m
1538244,Francesco Miccichè,x
12524,Chris Carter,m
1268213,Georges Monca,x
16157,Tina Hirsch,f
589595,Gary Selvaggio,x
80630,Martin Koolhoven,x
1391606,Marvel Wakefield,x
588652,Joan Brooker-Marks,f
112002,Greg Whiteley,m
98466,Dewi Humphreys,m
55251,Asif Kapadia,x
1288704,Charles Rogers,x
225521,Nicky Phelan,m
5837,Don DaGradi,x
1758251,Natalia Brozynska,x
1610205,Zbigniew Gruz,x
29195,Yuliya Solntseva,f
121830,Nathan Greno,m
54991,Göran Graffman,m
1582932,Emmanuel Gust,x
1366115,Dennis Wise,x
1899488,Baron von Winther,x
1328280,Ngozi Onwurah,x
1180785,Moni Bhattacharjee,x
1263929,Lee Su-Jin,x
65026,Geoffrey Wright,m
1635715,Lise Grepp,x
1177451,Jean-Pierre Bekolo,x
1690472,N.D. Wilson,x
74378,Aleksandar Petrović,x
929918,Cathy Caplan,x
1382853,Rich Peppiatt,x
1453129,Marija Pejin,x
1469564,Charles Griffin,x
1007758,Roberto Savarese,m
589401,Dori Berinstein,f
1419645,Lauren Goldman,x
1644881,Dawn Sorokolit,f
1418960,Kristina Goolsby,x
229182,Andrew Leman,m
1599250,Jonny Jermyn,x
1654416,Cory C. Myler,m
1554542,Sahirr Sethhi,x
124283,Minna Haapkylä,x
1496579,Johnny Burke,x
203285,Max Landis,m
6163,Adam Goldberg,m
1153703,Stephan Streker,x
32154,Piers Haggard,m
32603,Teodoro Maniaci,m
1860277,Arthur Sinclair,m
1686704,Jordan Freeman,x
1711772,Haku Yamauchi,x
1463246,Abraham DeOcampo,x
1566055,Diane Clute,x
115893,Stanley Nelson,x
234817,Shawn Christensen,x
229298,Jamie Morgan,x
1473674,Naomi Marvelly,x
55119,Alejandro Jodorowsky,x
1650693,Joan Davis,x
1270224,Laurent Witz,x
1572145,Stella Meghie,x
32174,John English,m
104019,John Patterson,m
65932,Chan Hing-ka,m
106347,Khwaja Sarfraz,x
1288722,Diana Whitten,x
1511310,Ignacio Villareal,x
122904,Greg Barker,m
1361928,Zachary Sluser,x
1614855,Francesco Cinquemani,x
1016856,Seo Mutarevic,x
1537520,Nathalie Picard,x
134859,Lauro Chartrand,m
1602748,Ashir Azeem,x
240032,Jacob Berger,x
640,Chris Kentis,m
1728705,Andrew Wolf,x
137475,Richard J. Lewis,m
938171,Juan Padrón,x
1134653,Shahriar Bahrani,x
26128,Brian Clemens,m
1400356,Sylvie Chesneau,x
994327,Scott Sublett,x
1450079,Ludivine Doazan,x
954780,Paul Saltzman,m
1879679,Blaine Spence,x
583433,Erich Hörtnagl,x
1767041,Bruce Pederson,x
28445,Niki Stein,x
43887,Ron Lagomarsino,x
1369327,Aleksandr Gintsburg,x
29549,Oskar Fischinger,m
51932,Neill Fearnley,m
1210426,David Damen,x
1612806,Vittoria Vigorelli,x
40391,Richard A. Colla,m
143019,Peter Luisi,m
1753815,Franca Santi,x
1742721,Sukwon Park,x
543084,Alberto Vecchietti,x
35927,Alain Corneau,m
1151189,Filip Christensen,x
129770,Pao Hsueh-Li,x
1415155,Linda Browne,x
554474,John Pieplow,m
151166,Frédéric Fonteyne,x
1129907,Barry L. Caldwell,m
1552936,Jan Schütte,m
225005,Mohamed Al Daradji,x
109055,Vladimir Mirzoyev,x
3712,Saul Rubinek,m
57446,Mark Romanek,m
55404,Philippe Parreno,x
1452755,Sarah Garner,x
79453,Gen Sekiguchi,x
98103,Richard Ayoade,m
74734,Fredrik Lindström,m
31024,Betty Thomas,f
1201756,Dan Forrer,x
149125,Dominic James,m
224512,Dan Mintz,m
950513,Ivan Galin,m
85048,Kabir Khan,x
1032506,Osamu Kasai,x
11572,Carl Theodor Dreyer,m
1042674,Cheng Kang,m
1065008,E. Niwas,x
237275,Aleksei Korenev,x
142513,Emma-Kate Croghan,x
71080,Hitoshi Matsumoto,x
103343,László Kardos,x
75675,Ana Kokkinos,f
253414,Slobodan Šijan,x
117903,Sean Skelding,x
1459760,Adam Schnitzer,x
936025,Simon Sprackling,x
104178,Radley Metzger,m
1878364,John C. Chulay,m
1380446,Yi Song 'Scarlet' Chen,x
83730,Jonathan English,m
543318,Felicitas Korn,x
933739,Zal Batmanglij,m
1413816,Mary Jo Manwill-Conder,x
139864,Paul Schibli,x
1325711,Shim Sung-bo,x
1033136,Klaartje Quirijns,x
172874,Kirk Caouette,x
96919,Christopher Munch,x
54773,Steven Pearl,m
947056,Jayme Monjardim,x
1463293,Spencer Taylor,x
20412,Michael Anderson,m
1039362,Lance Hendrickson,x
19499,Kevin Munroe,m
939280,Doug Wilson,x
4955,Dario Argento,m
1464827,Maya Newell,x
1322136,Ron Mann,x
76559,Sam Jones,m
1539483,Adele Cannon,x
32831,Giulio Petroni,m
143069,Frédéric Tcheng,x
619627,Steve Hawkes,x
1024165,Winsor McCay,m
145255,Joanna Romersa,x
49442,Corinna Glaus,x
1107399,Coodie Simmons,m
53943,Ignacio F. Iquino,x
113889,Paolo Barzman,m
1238017,Kirk Browning,x
83967,Manu Payet,x
1110363,Ray C. Smallwood,x
1196937,Stuart Burkin,x
238137,Gerardo Naranjo,m
1510879,Lex Hogan,x
10,Bob Peterson,m
229575,Maurizio Ponzi,m
1598426,Margit Czenki,x
1020083,Norry Niven,x
1764744,Alex Craig,x
557359,Ramiro García Bogliano,x
1653614,Ralitza Petrova,x
52811,Takeshi Furusawa,m
1231000,Brian Sintay,x
91569,Simon Pummell,x
4387,François Ozon,m
928453,Calvin Lee Reeder,m
6589,Monty Montgomery,x
19865,Konrad Wolf,m
189977,Yuri Sivo,x
33717,Giorgio Capitani,m
54827,Dave Meyers,x
1347555,Jonas Govaerts,x
1027017,Dan Cutforth,m
1881627,James Ellis Deakins,x
78485,Jeff McGrath,m
937311,Jay Cheel,m
1211583,Lorenzo Garzella,x
70235,Marco Tullio Giordana,x
584210,Mouli,m
136292,John Greyson,m
1188493,Tara Wood,x
107821,Ilya Khrzhanovsky,x
55456,Earl Bellamy,m
115009,Durul Taylan,m
121283,William A. O'Connor,x
1414051,Jeff Centauri,x
55322,Nikolai Müllerschön,m
1209349,Ebrahim Forouzesh,x
94037,Bruno Bozzetto,x
291251,Michael Melski,m
1354171,Henry Hobson,x
2675,Darren Lynn Bousman,m
1882381,Mario Amadeu,x
1329446,José María González Sinde,x
136972,Andrew Thomas Hunt	,x
114109,Matt Vancil,x
1036816,Jill Bauer,f
87467,Talia Lugacy,x
